id,roomid,parentid,created_time,type,content,username,useraddress
13564,3731,\N,"2014-10-28 15:23:19","text","Press or type \ready\ when you finished the discussion.","VirtualCarolyn","128.2.220.118:59710"
13565,3721,\N,"2014-10-28 15:23:21","text","Try to answer what VirtualCarolyn is asking","CeciliaVasquez","68.193.57.162:33153"
13566,3733,\N,"2014-10-28 15:23:32","text","and same here","gsiemens","129.107.2.108:50269"
13567,3733,\N,"2014-10-28 15:23:34","text","Ready","gsiemens","129.107.2.108:50269"
13568,3733,\N,"2014-10-28 15:23:35","private","Hang on until everyone is ready, gsiemens.","VirtualCarolyn","128.2.220.118:59712"
13569,3733,\N,"2014-10-28 15:23:37","ready","ready","Franzi","78.72.175.178:51749"
13570,3733,\N,"2014-10-28 15:23:39","ready","global unready","VirtualCarolyn","128.2.220.118:59712"
13571,3733,\N,"2014-10-28 15:23:41","text","\
Let’s start by looking at the logic of analytics, namely, how we use data to understand the world. Did this resonate with you? What are your concerns with this worldview?","VirtualCarolyn","128.2.220.118:59712"
13572,3721,\N,"2014-10-28 15:23:48","text","you got it?","CeciliaVasquez","68.193.57.162:33153"
13573,3733,\N,"2014-10-28 15:23:51","ready","global unready","VirtualCarolyn","128.2.220.118:59712"
13574,3733,\N,"2014-10-28 15:23:53","text","Press or type \ready\ when you finished the discussion.","VirtualCarolyn","128.2.220.118:59712"
13575,3731,\N,"2014-10-28 15:24:01","ready","ready","FranSachs","96.232.112.211:49622"
13576,3731,\N,"2014-10-28 15:24:03","ready","global unready","VirtualCarolyn","128.2.220.118:59710"
13577,3731,\N,"2014-10-28 15:24:05","text","\
What is your reaction to the data cycle - is it something that has application to your interaction with learning data?\
    ","VirtualCarolyn","128.2.220.118:59710"
13578,3731,\N,"2014-10-28 15:24:13","ready","global unready","VirtualCarolyn","128.2.220.118:59710"
13579,3731,\N,"2014-10-28 15:24:15","text","Once you've fully discussed this, press the \We're Ready\ button (or type \ready\).","VirtualCarolyn","128.2.220.118:59710"
13580,3731,\N,"2014-10-28 15:24:19","ready","ready","FranSachs","96.232.112.211:49622"
13581,3724,\N,"2014-10-28 15:24:20","text","can you give some hints or points so dat v cn think over it..","hazy07","14.97.67.77:50636"
13582,3731,\N,"2014-10-28 15:24:21","ready","global unready","VirtualCarolyn","128.2.220.118:59710"
13583,3731,\N,"2014-10-28 15:24:23","text","What ideas do you have for improving policy and strategy support in your organization in order to begin deployment of learning analytics practices?\
    ","VirtualCarolyn","128.2.220.118:59710"
13584,3733,\N,"2014-10-28 15:24:29","text","I&#39;m biased on this :)","gsiemens","129.107.2.108:50269"
13585,3731,\N,"2014-10-28 15:24:31","ready","global unready","VirtualCarolyn","128.2.220.118:59710"
13586,3731,\N,"2014-10-28 15:24:33","text","Press or type \ready\ when you finished the discussion.","VirtualCarolyn","128.2.220.118:59710"
13587,3731,\N,"2014-10-28 15:24:51","ready","ready","FranSachs","96.232.112.211:49622"
13588,3731,\N,"2014-10-28 15:24:51","text","Looks like we're ready.","VirtualCarolyn","128.2.220.118:59710"
13589,3731,\N,"2014-10-28 15:24:53","ready","global unready","VirtualCarolyn","128.2.220.118:59710"
13590,3731,\N,"2014-10-28 15:24:55","text","Here’s something we discussed in the last chat exercise, but you may see things differently now — did you find the time spent with analytics tools (Tableau this week) useful in helping you to understand the value of integrated analytics suites?\
    ","VirtualCarolyn","128.2.220.118:59710"
13591,3733,\N,"2014-10-28 15:25:06","text","As an instructor, I find the world view of data and analytics interesting and valuable. It&#39;s an improvement, I think, over the more anecdotal views that are often seen in education","gsiemens","129.107.2.108:50269"
13592,3731,\N,"2014-10-28 15:25:09","ready","global unready","VirtualCarolyn","128.2.220.118:59710"
13593,3733,\N,"2014-10-28 15:25:11","text","As far as I understand, there is this idea of a analytic cycle, where you don&#39;t need a particular area you want to look at but you can take a more explorative approach. I find this hard to grasp.","Franzi","78.72.175.178:51749"
13594,3731,\N,"2014-10-28 15:25:11","text","Take your time to discuss this - we'll move on when everyone is ready.","VirtualCarolyn","128.2.220.118:59710"
13595,3721,\N,"2014-10-28 15:25:12","text","We need to start wrapping up this discussion. Get ready to move on.","VirtualCarolyn","128.2.220.118:59698"
13596,3721,\N,"2014-10-28 15:25:26","ready","ready","CeciliaVasquez","68.193.57.162:33153"
13597,3721,\N,"2014-10-28 15:25:26","private","Thanks, CeciliaVasquez. Hang on until everyone else is ready...","VirtualCarolyn","128.2.220.118:59698"
13598,3731,\N,"2014-10-28 15:25:32","ready","ready","FranSachs","96.232.112.211:49622"
13599,3731,\N,"2014-10-28 15:25:33","text","Onward!","VirtualCarolyn","128.2.220.118:59710"
13600,3731,\N,"2014-10-28 15:25:35","ready","global unready","VirtualCarolyn","128.2.220.118:59710"
13601,3731,\N,"2014-10-28 15:25:37","text","\
Now this activity has come to an end.  Thanks for a great chat!\
    ","VirtualCarolyn","128.2.220.118:59710"
13602,3733,\N,"2014-10-28 15:25:38","text","Can you say a bit more?","gsiemens","129.107.2.108:50269"
13603,3721,\N,"2014-10-28 15:25:41","text","The learning was good","vikas12april","122.167.177.118:18534"
13604,3724,\N,"2014-10-28 15:25:41","text","She isn&#39;t real","snoringkitty","50.134.146.188:50448"
13605,3731,\N,"2014-10-28 15:25:45","presence","leave","VirtualCarolyn","128.2.220.118:59710"
13606,3731,\N,"2014-10-28 15:25:50","presence","leave","FranSachs","96.232.112.211:49622"
13607,3724,\N,"2014-10-28 15:26:06","text","her questions r really tricky","hazy07","14.97.67.77:50636"
13608,3724,\N,"2014-10-28 15:26:19","text","They are on the abstract side","snoringkitty","50.134.146.188:50448"
13609,3724,\N,"2014-10-28 15:26:31","text","Subject experts jump to the abstract","snoringkitty","50.134.146.188:50448"
13610,3724,\N,"2014-10-28 15:26:38","text","Here is a more concrete version","snoringkitty","50.134.146.188:50448"
13611,3733,\N,"2014-10-28 15:26:42","text","It was this idea of not knowing exactly what you want to analyse (say making a prediction about student&#39;s behavior) but to explore new connections in a data set. I wonder how this would work in real life settings. Do you see the point? ","Franzi","78.72.175.178:51749"
13612,3721,\N,"2014-10-28 15:26:48","ready","unready","CeciliaVasquez","68.193.57.162:33153"
13613,3733,\N,"2014-10-28 15:26:55","text","yeah. i see what you are saying","gsiemens","129.107.2.108:50269"
13614,3724,\N,"2014-10-28 15:26:59","text","Suppose you wanted to implement data analytics at your educational institution","snoringkitty","50.134.146.188:50448"
13615,3724,\N,"2014-10-28 15:27:22","text","What policies might need to be in place from the the administration?","snoringkitty","50.134.146.188:50448"
13616,3733,\N,"2014-10-28 15:27:37","text","I remember reading an article a few years ago (Chris Anderson, I believe) that looked at big data with a very &quot;ambitious&quot; view: i.e. hypothesis is dead. analytics is everything","gsiemens","129.107.2.108:50269"
13617,3724,\N,"2014-10-28 15:27:39","text","such as privacy, technology, copyright","snoringkitty","50.134.146.188:50448"
13618,3724,\N,"2014-10-28 15:27:50","text","seriously","hazy07","14.97.67.77:50636"
13619,3724,\N,"2014-10-28 15:27:54","text","How could you go about getting policies created?","snoringkitty","50.134.146.188:50448"
13620,3724,\N,"2014-10-28 15:28:03","text","That is what she is getting at","snoringkitty","50.134.146.188:50448"
13621,3733,\N,"2014-10-28 15:28:08","text","I&#39;m not convinced. I think there is a better relationship that we can pursue between data and theory","gsiemens","129.107.2.108:50269"
13622,3721,\N,"2014-10-28 15:28:14","ready","ready","CeciliaVasquez","68.193.57.162:33153"
13623,3721,\N,"2014-10-28 15:28:14","text","What ideas do you have for improving policy and strategy support in your organization in order to begin deployment of learning analytics practices?\
    ","VirtualCarolyn","128.2.220.118:59698"
13624,3721,\N,"2014-10-28 15:28:22","ready","global unready","VirtualCarolyn","128.2.220.118:59698"
13625,3721,\N,"2014-10-28 15:28:24","text","Once you've fully discussed this, press the \We're Ready\ button (or type \ready\).","VirtualCarolyn","128.2.220.118:59698"
13626,3724,\N,"2014-10-28 15:28:28","text","Ok, looks like this is not productive ... information about assignments will be later","snoringkitty","50.134.146.188:50448"
13627,3733,\N,"2014-10-28 15:28:35","text","Okay. So, maybe one could see it a bit more balanced than from extreme points of view?","Franzi","78.72.175.178:51749"
13628,3733,\N,"2014-10-28 15:29:23","text","I&#39;d agree :). Moderation in views is generally a good thing. I do think that we can find some insight by simply mining data. ","gsiemens","129.107.2.108:50269"
13629,3724,\N,"2014-10-28 15:29:30","text","ya","hazy07","14.97.67.77:50636"
13630,3733,\N,"2014-10-28 15:29:32","text","My personal vision is the direct feedback we get from data by data analytics. It is so valuable for this course as well to have direct feedback from the way learners use the platform and interact with each other.","Franzi","78.72.175.178:51749"
13631,3721,\N,"2014-10-28 15:29:39","text","More real time case studies.","vikas12april","122.167.177.118:18534"
13632,3733,\N,"2014-10-28 15:30:04","text","exactly","gsiemens","129.107.2.108:50269"
13633,3733,\N,"2014-10-28 15:30:07","text","are we ready to move on?","gsiemens","129.107.2.108:50269"
13634,3733,\N,"2014-10-28 15:30:15","text","Yes :)","Franzi","78.72.175.178:51749"
13635,3733,\N,"2014-10-28 15:30:16","ready","ready","Franzi","78.72.175.178:51749"
13636,3733,\N,"2014-10-28 15:30:17","private","Hang on until everyone is ready, Franzi.","VirtualCarolyn","128.2.220.118:59712"
13637,3721,\N,"2014-10-28 15:30:29","ready","ready","vikas12april","122.167.177.118:18534"
13638,3721,\N,"2014-10-28 15:30:30","private","Hang on until everyone is ready, vikas12april.","VirtualCarolyn","128.2.220.118:59698"
13639,3721,\N,"2014-10-28 15:30:35","text","My idea is to be closer to the IRB department. They know more about how to protect the information and data from our students.","CeciliaVasquez","68.193.57.162:33153"
13640,3726,\N,"2014-10-28 15:30:40","text","Okay, let's get ready to finish up the discussion.","VirtualCarolyn","128.2.220.118:59702"
13641,3733,\N,"2014-10-28 15:30:43","ready","ready","gsiemens","129.107.2.108:50269"
13642,3733,\N,"2014-10-28 15:30:45","ready","global unready","VirtualCarolyn","128.2.220.118:59712"
13643,3733,\N,"2014-10-28 15:30:47","text","\
What is your reaction to the data cycle - is it something that has application to your interaction with learning data?\
    ","VirtualCarolyn","128.2.220.118:59712"
13644,3733,\N,"2014-10-28 15:30:55","ready","global unready","VirtualCarolyn","128.2.220.118:59712"
13645,3733,\N,"2014-10-28 15:30:57","text","Once you've fully discussed this, press the \We're Ready\ button (or type \ready\).","VirtualCarolyn","128.2.220.118:59712"
13646,3721,\N,"2014-10-28 15:31:11","ready","unready","vikas12april","122.167.177.118:18534"
13647,3721,\N,"2014-10-28 15:31:13","ready","ready","vikas12april","122.167.177.118:18534"
13648,3721,\N,"2014-10-28 15:31:14","private","Thanks, vikas12april. Hang on until everyone else is ready...","VirtualCarolyn","128.2.220.118:59698"
13649,3733,\N,"2014-10-28 15:31:27","text","heh. I think we already started talking about this. yes, the data cycle is helpful, but sensemaking and question formation is also important","gsiemens","129.107.2.108:50269"
13650,3724,\N,"2014-10-28 15:31:33","ready","ready","hazy07","14.97.67.77:50636"
13651,3724,\N,"2014-10-28 15:31:34","private","Hang on until everyone is ready, hazy07.","VirtualCarolyn","128.2.220.118:59700"
13652,3724,\N,"2014-10-28 15:31:47","ready","unready","hazy07","14.97.67.77:50636"
13653,3733,\N,"2014-10-28 15:31:56","text","Definitely. And the way you visualize it and make it &quot;social&quot; and understandable as well.","Franzi","78.72.175.178:51749"
13654,3724,\N,"2014-10-28 15:32:07","text","der is no1 and m just wasting time out here","hazy07","14.97.67.77:50636"
13655,3733,\N,"2014-10-28 15:32:10","text","There was this part about data cleaning.","Franzi","78.72.175.178:51749"
13656,3721,\N,"2014-10-28 15:32:18","text","So, before to collect the data we will ask to the IRB staff to review and approve our investigation.","CeciliaVasquez","68.193.57.162:33153"
13657,3721,\N,"2014-10-28 15:32:19","ready","ready","CeciliaVasquez","68.193.57.162:33153"
13658,3721,\N,"2014-10-28 15:32:20","text","Onward!","VirtualCarolyn","128.2.220.118:59698"
13659,3721,\N,"2014-10-28 15:32:22","ready","global unready","VirtualCarolyn","128.2.220.118:59698"
13660,3721,\N,"2014-10-28 15:32:24","text","Here’s something we discussed in the last chat exercise, but you may see things differently now — did you find the time spent with analytics tools (Tableau this week) useful in helping you to understand the value of integrated analytics suites?\
    ","VirtualCarolyn","128.2.220.118:59698"
13661,3721,\N,"2014-10-28 15:32:38","ready","global unready","VirtualCarolyn","128.2.220.118:59698"
13662,3721,\N,"2014-10-28 15:32:40","text","Press or type \ready\ when you finished the discussion.","VirtualCarolyn","128.2.220.118:59698"
13663,3733,\N,"2014-10-28 15:32:53","text","yes - that is something that will be more a concern once we start with the tableau work - i.e. find and clean data","gsiemens","129.107.2.108:50269"
13664,3733,\N,"2014-10-28 15:33:00","text","ok - ready to move on?","gsiemens","129.107.2.108:50269"
13665,3733,\N,"2014-10-28 15:33:01","ready","ready","gsiemens","129.107.2.108:50269"
13666,3733,\N,"2014-10-28 15:33:01","private","Hang on until everyone is ready, gsiemens.","VirtualCarolyn","128.2.220.118:59712"
13667,3724,\N,"2014-10-28 15:33:03","presence","leave","snoringkitty","50.134.146.188:50448"
13668,3733,\N,"2014-10-28 15:33:08","text","And for me it is impressive that with all the technology and policies for data collection that we have, we still need this part to merge different data sets. I would be interested in how big this part is actually compared to other parts of the cycle.","Franzi","78.72.175.178:51749"
13669,3721,\N,"2014-10-28 15:33:42","text","I watched the videos, they are very clear, however I have to try by myself now to see whether it is useful or not form my projects. ","CeciliaVasquez","68.193.57.162:33153"
13670,3726,\N,"2014-10-28 15:33:42","text","What ideas do you have for improving policy and strategy support in your organization in order to begin deployment of learning analytics practices?\
    ","VirtualCarolyn","128.2.220.118:59702"
13671,3733,\N,"2014-10-28 15:33:44","text","But you are right, maybe for discussions later in the course.","Franzi","78.72.175.178:51749"
13672,3733,\N,"2014-10-28 15:33:45","ready","ready","Franzi","78.72.175.178:51749"
13673,3733,\N,"2014-10-28 15:33:47","ready","global unready","VirtualCarolyn","128.2.220.118:59712"
13674,3733,\N,"2014-10-28 15:33:49","text","What ideas do you have for improving policy and strategy support in your organization in order to begin deployment of learning analytics practices?\
    ","VirtualCarolyn","128.2.220.118:59712"
13675,3726,\N,"2014-10-28 15:33:50","ready","global unready","VirtualCarolyn","128.2.220.118:59702"
